Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:31"
Zeitbezug:;MEZ
Messstellen-Name:;"München KP 16"
Messstellen-Nr.:;16811
Ostwert:;698833;Nordwert:;5333374;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-11-01;522,24;Rohdaten
2023-11-02;522,23;Rohdaten
2023-11-03;522,25;Rohdaten
2023-11-04;522,24;Rohdaten
2023-11-05;522,24;Rohdaten
2023-11-06;522,23;Rohdaten
2023-11-07;522,23;Rohdaten
2023-11-08;522,22;Rohdaten
2023-11-09;522,22;Rohdaten
2023-11-10;522,21;Rohdaten
2023-11-11;522,20;Rohdaten
2023-11-12;522,20;Rohdaten
2023-11-13;522,22;Rohdaten
2023-11-14;522,25;Rohdaten
2023-11-15;522,30;Rohdaten
2023-11-16;522,31;Rohdaten
2023-11-17;522,35;Rohdaten
