Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:31"
Zeitbezug:;MEZ
Messstellen-Name:;"München RSS P 144"
Messstellen-Nr.:;16810
Ostwert:;695106;Nordwert:;5335005;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-01-01;518,43;Rohdaten
2023-01-02;518,44;Rohdaten
2023-01-03;518,45;Rohdaten
2023-01-04;518,45;Rohdaten
2023-01-05;518,44;Rohdaten
2023-01-06;518,44;Rohdaten
2023-01-07;518,44;Rohdaten
2023-01-08;518,43;Rohdaten
2023-01-09;518,43;Rohdaten
2023-01-10;518,43;Rohdaten
2023-01-11;518,43;Rohdaten
2023-01-12;518,43;Rohdaten
2023-01-13;518,43;Rohdaten
2023-01-14;518,42;Rohdaten
2023-01-15;518,41;Rohdaten
2023-01-16;518,41;Rohdaten
2023-01-17;518,40;Rohdaten
2023-01-18;518,41;Rohdaten
2023-01-19;518,40;Rohdaten
2023-01-20;518,38;Rohdaten
2023-01-21;518,38;Rohdaten
2023-01-22;518,39;Rohdaten
2023-01-23;518,38;Rohdaten
2023-01-24;518,37;Rohdaten
2023-01-25;518,36;Rohdaten
2023-01-26;518,36;Rohdaten
2023-01-27;518,36;Rohdaten
2023-01-28;518,35;Rohdaten
2023-01-29;518,34;Rohdaten
2023-01-30;518,34;Rohdaten
2023-01-31;518,33;Rohdaten
2023-02-01;518,32;Rohdaten
2023-02-02;518,32;Rohdaten
2023-02-03;518,32;Rohdaten
2023-02-04;518,33;Rohdaten
2023-02-05;518,32;Rohdaten
2023-02-06;518,31;Rohdaten
2023-02-07;518,31;Rohdaten
2023-02-08;518,30;Rohdaten
2023-02-09;518,30;Rohdaten
2023-02-10;518,29;Rohdaten
2023-02-11;518,30;Rohdaten
2023-02-12;518,29;Rohdaten
2023-02-13;518,29;Rohdaten
2023-02-14;518,28;Rohdaten
2023-02-15;518,27;Rohdaten
2023-02-16;518,26;Rohdaten
2023-02-17;518,26;Rohdaten
2023-02-18;518,25;Rohdaten
2023-02-19;518,26;Rohdaten
2023-02-20;518,25;Rohdaten
2023-02-21;518,24;Rohdaten
2023-02-22;518,23;Rohdaten
2023-02-23;518,19;Rohdaten
2023-02-24;518,16;Rohdaten
2023-02-25;518,22;Rohdaten
2023-02-26;518,21;Rohdaten
2023-02-27;518,20;Rohdaten
2023-02-28;518,19;Rohdaten
2023-03-01;518,18;Rohdaten
2023-03-02;518,17;Rohdaten
2023-03-03;518,16;Rohdaten
2023-03-04;518,15;Rohdaten
2023-03-05;518,15;Rohdaten
2023-03-06;518,14;Rohdaten
2023-03-07;518,14;Rohdaten
2023-03-08;518,18;Rohdaten
2023-03-09;518,22;Rohdaten
2023-03-10;518,22;Rohdaten
2023-03-11;518,22;Rohdaten
2023-03-12;518,21;Rohdaten
2023-03-13;518,22;Rohdaten
2023-03-14;518,22;Rohdaten
2023-03-15;518,22;Rohdaten
2023-03-16;518,22;Rohdaten
2023-03-17;518,21;Rohdaten
2023-03-18;518,20;Rohdaten
2023-03-19;518,19;Rohdaten
2023-03-20;518,20;Rohdaten
2023-03-21;518,19;Rohdaten
2023-03-22;518,19;Rohdaten
2023-03-23;518,17;Rohdaten
2023-03-24;518,17;Rohdaten
2023-03-25;518,19;Rohdaten
2023-03-26;518,19;Rohdaten
2023-03-27;518,20;Rohdaten
2023-03-28;518,19;Rohdaten
2023-03-29;518,19;Rohdaten
2023-03-30;518,20;Rohdaten
2023-03-31;518,22;Rohdaten
2023-04-01;518,22;Rohdaten
2023-04-02;518,22;Rohdaten
2023-04-03;518,22;Rohdaten
2023-04-04;518,21;Rohdaten
2023-04-05;518,21;Rohdaten
2023-04-06;518,20;Rohdaten
2023-04-07;518,21;Rohdaten
2023-04-08;518,19;Rohdaten
2023-04-09;518,18;Rohdaten
2023-04-10;518,18;Rohdaten
2023-04-11;518,18;Rohdaten
2023-04-12;518,19;Rohdaten
2023-04-13;518,25;Rohdaten
2023-04-14;518,26;Rohdaten
2023-04-15;518,29;Rohdaten
2023-04-16;518,29;Rohdaten
2023-04-17;518,29;Rohdaten
2023-04-18;518,34;Rohdaten
2023-04-19;518,34;Rohdaten
2023-04-20;518,36;Rohdaten
2023-04-21;518,36;Rohdaten
2023-04-22;518,34;Rohdaten
2023-04-23;518,33;Rohdaten
2023-04-24;518,35;Rohdaten
2023-04-25;518,36;Rohdaten
2023-04-26;518,37;Rohdaten
2023-04-27;518,37;Rohdaten
2023-04-28;518,37;Rohdaten
2023-04-29;518,37;Rohdaten
2023-04-30;518,35;Rohdaten
2023-05-01;518,35;Rohdaten
2023-05-02;518,37;Rohdaten
2023-05-03;518,38;Rohdaten
2023-05-04;518,37;Rohdaten
2023-05-05;518,37;Rohdaten
2023-05-06;518,41;Rohdaten
2023-05-07;518,40;Rohdaten
2023-05-08;518,41;Rohdaten
2023-05-09;518,43;Rohdaten
2023-05-10;518,43;Rohdaten
2023-05-11;518,51;Rohdaten
2023-05-12;518,56;Rohdaten
2023-05-13;518,57;Rohdaten
2023-05-14;518,57;Rohdaten
2023-05-15;518,57;Rohdaten
2023-05-16;518,57;Rohdaten
2023-05-17;518,56;Rohdaten
2023-05-18;518,56;Rohdaten
2023-05-19;518,56;Rohdaten
2023-05-20;518,55;Rohdaten
2023-05-21;518,53;Rohdaten
2023-05-22;518,52;Rohdaten
2023-05-23;518,53;Rohdaten
2023-05-24;518,51;Rohdaten
2023-05-25;518,50;Rohdaten
2023-05-26;518,47;Rohdaten
2023-05-27;518,44;Rohdaten
2023-05-28;518,42;Rohdaten
2023-05-29;518,42;Rohdaten
2023-05-30;518,41;Rohdaten
2023-05-31;518,40;Rohdaten
2023-06-01;518,39;Rohdaten
2023-06-02;518,40;Rohdaten
2023-06-03;518,43;Rohdaten
2023-06-04;518,43;Rohdaten
2023-06-05;518,42;Rohdaten
2023-06-06;518,36;Rohdaten
2023-06-07;518,35;Rohdaten
2023-06-08;518,39;Rohdaten
2023-06-09;518,40;Rohdaten
2023-06-10;518,39;Rohdaten
2023-06-11;518,39;Rohdaten
2023-06-12;518,39;Rohdaten
2023-06-13;518,41;Rohdaten
2023-06-14;518,40;Rohdaten
2023-06-15;518,39;Rohdaten
2023-06-16;518,39;Rohdaten
