Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 09:05"
Zeitbezug:;MEZ
Messstellen-Name:;"Grünwald Q 6"
Messstellen-Nr.:;16290
Ostwert:;688204;Nordwert:;5321889;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-01-01;574,78;Rohdaten
2023-01-02;574,78;Rohdaten
2023-01-03;574,78;Rohdaten
2023-01-04;574,78;Rohdaten
2023-01-05;574,78;Rohdaten
2023-01-06;574,78;Rohdaten
2023-01-07;574,78;Rohdaten
2023-01-08;574,78;Rohdaten
2023-01-09;574,78;Rohdaten
2023-01-10;574,78;Rohdaten
2023-01-11;574,78;Rohdaten
2023-01-12;574,78;Rohdaten
2023-01-13;574,78;Rohdaten
2023-01-14;574,79;Rohdaten
2023-01-15;574,79;Rohdaten
2023-01-16;574,79;Rohdaten
2023-01-17;574,79;Rohdaten
2023-01-18;574,79;Rohdaten
2023-01-19;574,79;Rohdaten
2023-01-20;574,79;Rohdaten
2023-01-21;574,79;Rohdaten
2023-01-22;574,79;Rohdaten
2023-01-23;574,79;Rohdaten
2023-01-24;574,79;Rohdaten
2023-01-25;574,79;Rohdaten
2023-01-26;574,79;Rohdaten
2023-01-27;574,79;Rohdaten
2023-01-28;574,79;Rohdaten
2023-01-29;574,79;Rohdaten
2023-01-30;574,80;Rohdaten
2023-01-31;574,80;Rohdaten
2023-02-01;574,80;Rohdaten
2023-02-02;574,80;Rohdaten
2023-02-03;574,80;Rohdaten
2023-02-04;574,80;Rohdaten
2023-02-05;574,80;Rohdaten
2023-02-06;574,80;Rohdaten
2023-02-07;574,80;Rohdaten
2023-02-08;574,80;Rohdaten
2023-02-09;574,80;Rohdaten
2023-02-10;574,80;Rohdaten
2023-02-11;574,80;Rohdaten
2023-02-12;574,80;Rohdaten
2023-02-13;574,80;Rohdaten
2023-02-14;574,80;Rohdaten
2023-02-15;574,80;Rohdaten
2023-02-16;574,80;Rohdaten
2023-02-17;574,80;Rohdaten
2023-02-18;574,80;Rohdaten
2023-02-19;574,80;Rohdaten
2023-02-20;574,80;Rohdaten
2023-02-21;574,80;Rohdaten
2023-02-22;574,80;Rohdaten
2023-02-23;574,80;Rohdaten
2023-02-24;574,81;Rohdaten
2023-02-25;574,81;Rohdaten
2023-02-26;574,81;Rohdaten
2023-02-27;574,81;Rohdaten
2023-02-28;574,81;Rohdaten
2023-03-01;574,81;Rohdaten
2023-03-02;574,81;Rohdaten
2023-03-03;574,81;Rohdaten
2023-03-04;574,81;Rohdaten
2023-03-05;574,81;Rohdaten
2023-03-06;574,81;Rohdaten
2023-03-07;574,81;Rohdaten
2023-03-08;574,81;Rohdaten
2023-03-09;574,81;Rohdaten
2023-03-10;574,81;Rohdaten
2023-03-11;574,81;Rohdaten
2023-03-12;574,81;Rohdaten
2023-03-13;574,82;Rohdaten
2023-03-14;574,82;Rohdaten
2023-03-15;574,82;Rohdaten
2023-03-16;574,82;Rohdaten
2023-03-17;574,82;Rohdaten
2023-03-18;574,82;Rohdaten
2023-03-19;574,82;Rohdaten
2023-03-20;574,82;Rohdaten
2023-03-21;574,82;Rohdaten
2023-03-22;574,82;Rohdaten
2023-03-23;574,82;Rohdaten
2023-03-24;574,82;Rohdaten
2023-03-25;574,82;Rohdaten
2023-03-26;574,82;Rohdaten
2023-03-27;574,82;Rohdaten
2023-03-28;574,82;Rohdaten
2023-03-29;574,82;Rohdaten
2023-03-30;574,82;Rohdaten
2023-03-31;574,82;Rohdaten
2023-04-01;574,82;Rohdaten
2023-04-02;574,82;Rohdaten
2023-04-03;574,82;Rohdaten
2023-04-04;574,82;Rohdaten
2023-04-05;574,82;Rohdaten
2023-04-06;574,82;Rohdaten
2023-04-07;574,82;Rohdaten
2023-04-08;574,82;Rohdaten
2023-04-09;574,82;Rohdaten
2023-04-10;574,82;Rohdaten
2023-04-11;574,82;Rohdaten
2023-04-12;574,82;Rohdaten
2023-04-13;574,82;Rohdaten
2023-04-14;574,83;Rohdaten
2023-04-15;574,83;Rohdaten
2023-04-16;574,82;Rohdaten
2023-04-17;574,82;Rohdaten
2023-04-18;574,82;Rohdaten
2023-04-19;574,83;Rohdaten
2023-04-20;574,83;Rohdaten
2023-04-21;574,83;Rohdaten
2023-04-22;574,83;Rohdaten
2023-04-23;574,83;Rohdaten
2023-04-24;574,83;Rohdaten
2023-04-25;574,83;Rohdaten
2023-04-26;574,83;Rohdaten
2023-04-27;574,83;Rohdaten
2023-04-28;574,83;Rohdaten
2023-04-29;574,83;Rohdaten
2023-04-30;574,83;Rohdaten
2023-05-01;574,83;Rohdaten
2023-05-02;574,83;Rohdaten
2023-05-03;574,83;Rohdaten
2023-05-04;574,83;Rohdaten
2023-05-05;574,83;Rohdaten
2023-05-06;574,83;Rohdaten
2023-05-07;574,83;Rohdaten
2023-05-08;574,83;Rohdaten
2023-05-09;574,83;Rohdaten
2023-05-10;574,84;Rohdaten
2023-05-11;574,84;Rohdaten
2023-05-12;574,84;Rohdaten
2023-05-13;574,84;Rohdaten
2023-05-14;574,84;Rohdaten
2023-05-15;574,84;Rohdaten
2023-05-16;574,85;Rohdaten
2023-05-17;574,85;Rohdaten
2023-05-18;574,85;Rohdaten
2023-05-19;574,85;Rohdaten
2023-05-20;574,86;Rohdaten
2023-05-21;574,86;Rohdaten
2023-05-22;574,87;Rohdaten
2023-05-23;574,87;Rohdaten
2023-05-24;574,88;Rohdaten
2023-05-25;574,88;Rohdaten
2023-05-26;574,89;Rohdaten
2023-05-27;574,89;Rohdaten
2023-05-28;574,90;Rohdaten
2023-05-29;574,91;Rohdaten
2023-05-30;574,91;Rohdaten
2023-05-31;574,91;Rohdaten
2023-06-01;574,92;Rohdaten
2023-06-02;574,92;Rohdaten
2023-06-03;574,93;Rohdaten
2023-06-04;574,93;Rohdaten
2023-06-05;574,93;Rohdaten
2023-06-06;574,94;Rohdaten
2023-06-07;574,94;Rohdaten
2023-06-08;574,94;Rohdaten
2023-06-09;574,95;Rohdaten
2023-06-10;574,95;Rohdaten
2023-06-11;574,95;Rohdaten
2023-06-12;574,96;Rohdaten
2023-06-13;574,96;Rohdaten
2023-06-14;574,96;Rohdaten
2023-06-15;574,96;Rohdaten
2023-06-16;574,96;Rohdaten
2023-06-17;574,97;Rohdaten
2023-06-18;574,97;Rohdaten
2023-06-19;574,97;Rohdaten
2023-06-20;574,97;Rohdaten
2023-06-21;574,97;Rohdaten
2023-06-22;574,98;Rohdaten
2023-06-23;574,98;Rohdaten
2023-06-24;574,98;Rohdaten
2023-06-25;574,98;Rohdaten
2023-06-26;574,98;Rohdaten
2023-06-27;574,98;Rohdaten
2023-06-28;574,98;Rohdaten
2023-06-29;574,99;Rohdaten
2023-06-30;574,99;Rohdaten
2023-07-01;574,99;Rohdaten
2023-07-02;574,99;Rohdaten
2023-07-03;574,99;Rohdaten
2023-07-04;574,99;Rohdaten
2023-07-05;574,99;Rohdaten
2023-07-06;574,99;Rohdaten
2023-07-07;574,99;Rohdaten
2023-07-08;574,99;Rohdaten
2023-07-09;574,99;Rohdaten
2023-07-10;574,99;Rohdaten
2023-07-11;574,99;Rohdaten
2023-07-12;574,99;Rohdaten
2023-07-13;574,99;Rohdaten
2023-07-14;574,99;Rohdaten
2023-07-15;574,99;Rohdaten
2023-07-16;574,99;Rohdaten
2023-07-17;574,99;Rohdaten
2023-07-18;574,99;Rohdaten
2023-07-19;574,99;Rohdaten
2023-07-20;574,99;Rohdaten
2023-07-21;574,99;Rohdaten
2023-07-22;574,99;Rohdaten
2023-07-23;574,99;Rohdaten
2023-07-24;574,99;Rohdaten
2023-07-25;574,99;Rohdaten
2023-07-26;574,99;Rohdaten
2023-07-27;574,99;Rohdaten
2023-07-28;574,99;Rohdaten
2023-07-29;574,99;Rohdaten
2023-07-30;574,99;Rohdaten
2023-07-31;574,99;Rohdaten
2023-08-01;574,99;Rohdaten
2023-08-02;574,99;Rohdaten
2023-08-03;574,99;Rohdaten
2023-08-04;574,98;Rohdaten
2023-08-05;574,98;Rohdaten
2023-08-06;574,98;Rohdaten
2023-08-07;574,98;Rohdaten
2023-08-08;574,98;Rohdaten
2023-08-09;574,98;Rohdaten
2023-08-10;574,98;Rohdaten
2023-08-11;574,98;Rohdaten
2023-08-12;574,97;Rohdaten
2023-08-13;574,97;Rohdaten
2023-08-14;574,97;Rohdaten
2023-08-15;574,97;Rohdaten
2023-08-16;574,97;Rohdaten
2023-08-17;574,97;Rohdaten
2023-08-18;574,97;Rohdaten
2023-08-19;574,96;Rohdaten
2023-08-20;574,96;Rohdaten
2023-08-21;574,96;Rohdaten
2023-08-22;574,96;Rohdaten
2023-08-23;574,96;Rohdaten
2023-08-24;574,97;Rohdaten
2023-08-25;574,97;Rohdaten
2023-08-26;574,96;Rohdaten
2023-08-27;574,96;Rohdaten
2023-08-28;574,96;Rohdaten
2023-08-29;574,96;Rohdaten
2023-08-30;574,96;Rohdaten
2023-08-31;574,96;Rohdaten
2023-09-01;574,95;Rohdaten
2023-09-02;574,95;Rohdaten
2023-09-03;574,95;Rohdaten
