Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:31"
Zeitbezug:;MEZ
Messstellen-Name:;"München KP 294"
Messstellen-Nr.:;16300
Ostwert:;694471;Nordwert:;5337689;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-11-01;500,29;Rohdaten
2023-11-02;500,29;Rohdaten
2023-11-03;500,30;Rohdaten
2023-11-04;500,32;Rohdaten
2023-11-05;500,30;Rohdaten
2023-11-06;500,30;Rohdaten
2023-11-07;500,28;Rohdaten
2023-11-08;500,29;Rohdaten
2023-11-09;500,29;Rohdaten
2023-11-10;500,28;Rohdaten
2023-11-11;500,28;Rohdaten
2023-11-12;500,28;Rohdaten
2023-11-13;500,31;Rohdaten
2023-11-14;500,33;Rohdaten
2023-11-15;500,38;Rohdaten
2023-11-16;500,38;Rohdaten
