Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:31"
Zeitbezug:;MEZ
Messstellen-Name:;"München KP 16"
Messstellen-Nr.:;16811
Ostwert:;698833;Nordwert:;5333374;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-01-01;522,64;Rohdaten
2023-01-02;522,64;Rohdaten
2023-01-03;522,64;Rohdaten
2023-01-04;522,64;Rohdaten
2023-01-05;522,63;Rohdaten
2023-01-06;522,63;Rohdaten
2023-01-07;522,62;Rohdaten
2023-01-08;522,62;Rohdaten
2023-01-09;522,61;Rohdaten
2023-01-10;522,60;Rohdaten
2023-01-11;522,60;Rohdaten
2023-01-12;522,59;Rohdaten
2023-01-13;522,59;Rohdaten
2023-01-14;522,58;Rohdaten
2023-01-15;522,57;Rohdaten
2023-01-16;522,56;Rohdaten
2023-01-17;522,55;Rohdaten
2023-01-18;522,55;Rohdaten
2023-01-19;522,54;Rohdaten
2023-01-20;522,53;Rohdaten
2023-01-21;522,52;Rohdaten
2023-01-22;522,51;Rohdaten
2023-01-23;522,50;Rohdaten
2023-01-24;522,49;Rohdaten
2023-01-25;522,48;Rohdaten
2023-01-26;522,48;Rohdaten
2023-01-27;522,47;Rohdaten
2023-01-28;522,46;Rohdaten
2023-01-29;522,45;Rohdaten
2023-01-30;522,44;Rohdaten
2023-01-31;522,43;Rohdaten
2023-02-01;522,43;Rohdaten
2023-02-02;522,42;Rohdaten
2023-02-03;522,41;Rohdaten
2023-02-04;522,41;Rohdaten
2023-02-05;522,40;Rohdaten
2023-02-06;522,39;Rohdaten
2023-02-07;522,39;Rohdaten
2023-02-08;522,38;Rohdaten
2023-02-09;522,37;Rohdaten
2023-02-10;522,36;Rohdaten
2023-02-11;522,35;Rohdaten
2023-02-12;522,35;Rohdaten
2023-02-13;522,33;Rohdaten
2023-02-14;522,31;Rohdaten
2023-02-15;522,30;Rohdaten
2023-02-16;522,29;Rohdaten
2023-02-17;522,28;Rohdaten
2023-02-18;522,27;Rohdaten
2023-02-19;522,26;Rohdaten
2023-02-20;522,25;Rohdaten
2023-02-21;522,25;Rohdaten
2023-02-22;522,24;Rohdaten
2023-02-23;522,23;Rohdaten
2023-02-24;522,23;Rohdaten
2023-02-25;522,25;Rohdaten
2023-02-26;522,26;Rohdaten
2023-02-27;522,26;Rohdaten
2023-02-28;522,25;Rohdaten
2023-03-01;522,24;Rohdaten
2023-03-02;522,24;Rohdaten
2023-03-03;522,23;Rohdaten
2023-03-04;522,23;Rohdaten
2023-03-05;522,23;Rohdaten
2023-03-06;522,23;Rohdaten
2023-03-07;522,22;Rohdaten
2023-03-08;522,22;Rohdaten
2023-03-09;522,22;Rohdaten
2023-03-10;522,21;Rohdaten
2023-03-11;522,20;Rohdaten
2023-03-12;522,20;Rohdaten
2023-03-13;522,19;Rohdaten
2023-03-14;522,18;Rohdaten
2023-03-15;522,18;Rohdaten
2023-03-16;522,18;Rohdaten
2023-03-17;522,17;Rohdaten
2023-03-18;522,16;Rohdaten
2023-03-19;522,16;Rohdaten
2023-03-20;522,15;Rohdaten
2023-03-21;522,15;Rohdaten
2023-03-22;522,14;Rohdaten
2023-03-23;522,13;Rohdaten
2023-03-24;522,13;Rohdaten
2023-03-25;522,12;Rohdaten
2023-03-26;522,12;Rohdaten
2023-03-27;522,11;Rohdaten
2023-03-28;522,11;Rohdaten
2023-03-29;522,11;Rohdaten
2023-03-30;522,11;Rohdaten
2023-03-31;522,11;Rohdaten
2023-04-01;522,12;Rohdaten
2023-04-02;522,11;Rohdaten
2023-04-03;522,12;Rohdaten
2023-04-04;522,12;Rohdaten
2023-04-05;522,11;Rohdaten
2023-04-06;522,11;Rohdaten
2023-04-07;522,11;Rohdaten
2023-04-08;522,11;Rohdaten
2023-04-09;522,12;Rohdaten
2023-04-10;522,12;Rohdaten
2023-04-11;522,12;Rohdaten
2023-04-12;522,12;Rohdaten
2023-04-13;522,14;Rohdaten
2023-04-14;522,16;Rohdaten
2023-04-15;522,18;Rohdaten
2023-04-16;522,19;Rohdaten
2023-04-17;522,20;Rohdaten
2023-04-18;522,21;Rohdaten
2023-04-19;522,22;Rohdaten
2023-04-20;522,24;Rohdaten
2023-04-21;522,24;Rohdaten
2023-04-22;522,25;Rohdaten
2023-04-23;522,26;Rohdaten
2023-04-24;522,27;Rohdaten
2023-04-25;522,27;Rohdaten
2023-04-26;522,28;Rohdaten
2023-04-27;522,28;Rohdaten
2023-04-28;522,29;Rohdaten
2023-04-29;522,34;Rohdaten
2023-04-30;522,36;Rohdaten
2023-05-01;522,37;Rohdaten
2023-05-02;522,40;Rohdaten
2023-05-03;522,43;Rohdaten
2023-05-04;522,44;Rohdaten
2023-05-05;522,45;Rohdaten
2023-05-06;522,47;Rohdaten
2023-05-07;522,48;Rohdaten
2023-05-08;522,49;Rohdaten
2023-05-09;522,49;Rohdaten
2023-05-10;522,50;Rohdaten
2023-05-11;522,54;Rohdaten
2023-05-12;522,58;Rohdaten
2023-05-13;522,60;Rohdaten
2023-05-14;522,60;Rohdaten
2023-05-15;522,61;Rohdaten
2023-05-16;522,62;Rohdaten
2023-05-17;522,61;Rohdaten
2023-05-18;522,61;Rohdaten
2023-05-19;522,62;Rohdaten
2023-05-20;522,61;Rohdaten
2023-05-21;522,58;Rohdaten
2023-05-22;522,58;Rohdaten
2023-05-23;522,59;Rohdaten
2023-05-24;522,57;Rohdaten
2023-05-25;522,56;Rohdaten
2023-05-26;522,53;Rohdaten
2023-05-27;522,50;Rohdaten
2023-05-28;522,49;Rohdaten
2023-05-29;522,49;Rohdaten
2023-05-30;522,48;Rohdaten
2023-05-31;522,47;Rohdaten
2023-06-01;522,46;Rohdaten
2023-06-02;522,47;Rohdaten
2023-06-03;522,50;Rohdaten
2023-06-04;522,50;Rohdaten
2023-06-05;522,49;Rohdaten
2023-06-06;522,44;Rohdaten
2023-06-07;522,42;Rohdaten
2023-06-08;522,46;Rohdaten
2023-06-09;522,47;Rohdaten
2023-06-10;522,47;Rohdaten
2023-06-11;522,47;Rohdaten
2023-06-12;522,47;Rohdaten
2023-06-13;522,49;Rohdaten
2023-06-14;522,48;Rohdaten
2023-06-15;522,47;Rohdaten
2023-06-16;522,47;Rohdaten
2023-06-17;522,45;Rohdaten
2023-06-18;522,43;Rohdaten
2023-06-19;522,43;Rohdaten
2023-06-20;522,42;Rohdaten
2023-06-21;522,42;Rohdaten
2023-06-22;522,41;Rohdaten
2023-06-23;522,41;Rohdaten
2023-06-24;522,41;Rohdaten
2023-06-25;522,40;Rohdaten
2023-06-26;522,39;Rohdaten
2023-06-27;522,33;Rohdaten
2023-06-28;522,33;Rohdaten
2023-06-29;522,31;Rohdaten
2023-06-30;522,29;Rohdaten
2023-07-01;522,33;Rohdaten
2023-07-02;522,33;Rohdaten
2023-07-03;522,33;Rohdaten
2023-07-04;522,32;Rohdaten
2023-07-05;522,32;Rohdaten
2023-07-06;522,32;Rohdaten
2023-07-07;522,31;Rohdaten
2023-07-08;522,30;Rohdaten
2023-07-09;522,29;Rohdaten
2023-07-10;522,29;Rohdaten
2023-07-11;522,29;Rohdaten
2023-07-12;522,29;Rohdaten
2023-07-13;522,30;Rohdaten
2023-07-14;522,29;Rohdaten
2023-07-15;522,29;Rohdaten
2023-07-16;522,28;Rohdaten
2023-07-17;522,33;Rohdaten
2023-07-18;522,33;Rohdaten
2023-07-19;522,32;Rohdaten
2023-07-20;522,31;Rohdaten
2023-07-21;522,33;Rohdaten
2023-07-22;522,37;Rohdaten
2023-07-23;522,35;Rohdaten
2023-07-24;522,35;Rohdaten
2023-07-25;522,38;Rohdaten
2023-07-26;522,45;Rohdaten
2023-07-27;522,46;Rohdaten
2023-07-28;522,47;Rohdaten
2023-07-29;522,47;Rohdaten
2023-07-30;522,47;Rohdaten
2023-07-31;522,47;Rohdaten
2023-08-01;522,47;Rohdaten
2023-08-02;522,46;Rohdaten
2023-08-03;522,45;Rohdaten
2023-08-04;522,45;Rohdaten
2023-08-05;522,44;Rohdaten
2023-08-06;522,45;Rohdaten
2023-08-07;522,45;Rohdaten
2023-08-08;522,45;Rohdaten
2023-08-09;522,43;Rohdaten
2023-08-10;522,43;Rohdaten
2023-08-11;522,43;Rohdaten
2023-08-12;522,43;Rohdaten
2023-08-13;522,41;Rohdaten
2023-08-14;522,41;Rohdaten
2023-08-15;522,41;Rohdaten
2023-08-16;522,44;Rohdaten
2023-08-17;522,43;Rohdaten
2023-08-18;522,42;Rohdaten
2023-08-19;522,41;Rohdaten
2023-08-20;522,39;Rohdaten
2023-08-21;522,38;Rohdaten
2023-08-22;522,37;Rohdaten
2023-08-23;522,35;Rohdaten
2023-08-24;522,33;Rohdaten
2023-08-25;522,32;Rohdaten
2023-08-26;522,33;Rohdaten
2023-08-27;522,38;Rohdaten
2023-08-28;522,48;Rohdaten
2023-08-29;522,60;Rohdaten
2023-08-30;522,67;Rohdaten
2023-08-31;522,70;Rohdaten
2023-09-01;522,72;Rohdaten
2023-09-02;522,72;Rohdaten
2023-09-03;522,71;Rohdaten
2023-09-04;522,71;Rohdaten
2023-09-05;522,70;Rohdaten
2023-09-06;522,67;Rohdaten
2023-09-07;522,65;Rohdaten
2023-09-08;522,63;Rohdaten
2023-09-09;522,62;Rohdaten
2023-09-10;522,61;Rohdaten
2023-09-11;522,59;Rohdaten
2023-09-12;522,58;Rohdaten
2023-09-13;522,57;Rohdaten
2023-09-14;522,57;Rohdaten
2023-09-15;522,56;Rohdaten
2023-09-16;522,55;Rohdaten
2023-09-17;522,55;Rohdaten
2023-09-18;522,54;Rohdaten
2023-09-19;522,53;Rohdaten
2023-09-20;522,52;Rohdaten
2023-09-21;522,51;Rohdaten
2023-09-22;522,50;Rohdaten
2023-09-23;522,50;Rohdaten
2023-09-24;522,49;Rohdaten
2023-09-25;522,49;Rohdaten
2023-09-26;522,48;Rohdaten
2023-09-27;522,47;Rohdaten
2023-09-28;522,46;Rohdaten
2023-09-29;522,46;Rohdaten
2023-09-30;522,45;Rohdaten
2023-10-01;522,44;Rohdaten
2023-10-02;522,43;Rohdaten
2023-10-03;522,42;Rohdaten
2023-10-04;522,41;Rohdaten
2023-10-05;522,40;Rohdaten
2023-10-06;522,38;Rohdaten
2023-10-07;522,37;Rohdaten
2023-10-08;522,36;Rohdaten
2023-10-09;522,34;Rohdaten
2023-10-10;522,33;Rohdaten
2023-10-11;522,33;Rohdaten
2023-10-12;522,32;Rohdaten
2023-10-13;522,31;Rohdaten
2023-10-14;522,31;Rohdaten
2023-10-15;522,30;Rohdaten
2023-10-16;522,30;Rohdaten
2023-10-17;522,29;Rohdaten
2023-10-18;522,28;Rohdaten
2023-10-19;522,28;Rohdaten
2023-10-20;522,27;Rohdaten
2023-10-21;522,26;Rohdaten
2023-10-22;522,25;Rohdaten
2023-10-23;522,25;Rohdaten
2023-10-24;522,24;Rohdaten
2023-10-25;522,24;Rohdaten
2023-10-26;522,23;Rohdaten
2023-10-27;522,25;Rohdaten
2023-10-28;522,25;Rohdaten
2023-10-29;522,24;Rohdaten
2023-10-30;522,23;Rohdaten
2023-10-31;522,24;Rohdaten
