Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:38"
Zeitbezug:;MEZ
Messstellen-Name:;"München KP 1560"
Messstellen-Nr.:;16814
Ostwert:;685052;Nordwert:;5339991;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-01-01;501,62;Rohdaten
2023-01-02;501,63;Rohdaten
2023-01-03;501,63;Rohdaten
2023-01-04;501,63;Rohdaten
2023-01-05;501,64;Rohdaten
2023-01-06;501,64;Rohdaten
2023-01-07;501,64;Rohdaten
2023-01-08;501,64;Rohdaten
2023-01-09;501,64;Rohdaten
2023-01-10;501,64;Rohdaten
2023-01-11;501,64;Rohdaten
2023-01-12;501,64;Rohdaten
2023-01-13;501,64;Rohdaten
2023-01-14;501,64;Rohdaten
2023-01-15;501,64;Rohdaten
2023-01-16;501,64;Rohdaten
2023-01-17;501,63;Rohdaten
2023-01-18;501,63;Rohdaten
2023-01-19;501,63;Rohdaten
2023-01-20;501,62;Rohdaten
2023-01-21;501,62;Rohdaten
2023-01-22;501,61;Rohdaten
2023-01-23;501,61;Rohdaten
2023-01-24;501,60;Rohdaten
2023-01-25;501,60;Rohdaten
2023-01-26;501,59;Rohdaten
2023-01-27;501,59;Rohdaten
2023-01-28;501,58;Rohdaten
2023-01-29;501,57;Rohdaten
2023-01-30;501,57;Rohdaten
2023-01-31;501,56;Rohdaten
2023-02-01;501,55;Rohdaten
2023-02-02;501,54;Rohdaten
2023-02-03;501,54;Rohdaten
2023-02-04;501,54;Rohdaten
2023-02-05;501,53;Rohdaten
2023-02-06;501,52;Rohdaten
2023-02-07;501,52;Rohdaten
2023-02-08;501,51;Rohdaten
2023-02-09;501,50;Rohdaten
2023-02-10;501,49;Rohdaten
2023-02-11;501,48;Rohdaten
2023-02-12;501,47;Rohdaten
2023-02-13;501,46;Rohdaten
2023-02-14;501,45;Rohdaten
2023-02-15;501,44;Rohdaten
2023-02-16;501,44;Rohdaten
2023-02-17;501,43;Rohdaten
2023-02-18;501,42;Rohdaten
2023-02-19;501,42;Rohdaten
2023-02-20;501,41;Rohdaten
2023-02-21;501,40;Rohdaten
2023-02-22;501,39;Rohdaten
2023-02-23;501,38;Rohdaten
2023-02-24;501,37;Rohdaten
2023-02-25;501,38;Rohdaten
2023-02-26;501,38;Rohdaten
2023-02-27;501,38;Rohdaten
2023-02-28;501,37;Rohdaten
2023-03-01;501,36;Rohdaten
2023-03-02;501,35;Rohdaten
2023-03-03;501,34;Rohdaten
2023-03-04;501,33;Rohdaten
2023-03-05;501,33;Rohdaten
2023-03-06;501,32;Rohdaten
2023-03-07;501,31;Rohdaten
2023-03-08;501,30;Rohdaten
2023-03-09;501,30;Rohdaten
2023-03-10;501,29;Rohdaten
