Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:31"
Zeitbezug:;MEZ
Messstellen-Name:;"München U8 406"
Messstellen-Nr.:;16705
Ostwert:;691310;Nordwert:;5332450;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-01-01;512,72;Rohdaten
2023-01-02;512,71;Rohdaten
2023-01-03;512,70;Rohdaten
2023-01-04;512,70;Rohdaten
2023-01-05;512,69;Rohdaten
2023-01-06;512,69;Rohdaten
2023-01-07;512,69;Rohdaten
2023-01-08;512,68;Rohdaten
2023-01-09;512,68;Rohdaten
2023-01-10;512,68;Rohdaten
2023-01-11;512,68;Rohdaten
2023-01-12;512,68;Rohdaten
2023-01-13;512,67;Rohdaten
2023-01-14;512,67;Rohdaten
2023-01-15;512,67;Rohdaten
2023-01-16;512,67;Rohdaten
2023-01-17;512,67;Rohdaten
2023-01-18;512,67;Rohdaten
2023-01-19;512,67;Rohdaten
2023-01-20;512,67;Rohdaten
2023-01-21;512,67;Rohdaten
2023-01-22;512,67;Rohdaten
2023-01-23;512,67;Rohdaten
2023-01-24;512,67;Rohdaten
2023-01-25;512,67;Rohdaten
2023-01-26;512,67;Rohdaten
2023-01-27;512,67;Rohdaten
2023-01-28;512,66;Rohdaten
2023-01-29;512,66;Rohdaten
2023-01-30;512,66;Rohdaten
2023-01-31;512,66;Rohdaten
2023-02-01;512,66;Rohdaten
2023-02-02;512,66;Rohdaten
2023-02-03;512,66;Rohdaten
2023-02-04;512,66;Rohdaten
2023-02-05;512,66;Rohdaten
2023-02-06;512,66;Rohdaten
2023-02-07;512,66;Rohdaten
2023-02-08;512,66;Rohdaten
2023-02-09;512,66;Rohdaten
2023-02-10;512,66;Rohdaten
2023-02-11;512,66;Rohdaten
2023-02-12;512,66;Rohdaten
2023-02-13;512,66;Rohdaten
2023-02-14;512,66;Rohdaten
2023-02-15;512,66;Rohdaten
2023-02-16;512,66;Rohdaten
2023-02-17;512,65;Rohdaten
2023-02-18;512,65;Rohdaten
2023-02-19;512,65;Rohdaten
2023-02-20;512,65;Rohdaten
2023-02-21;512,65;Rohdaten
2023-02-22;512,66;Rohdaten
2023-02-23;512,66;Rohdaten
2023-02-24;512,66;Rohdaten
2023-02-25;512,68;Rohdaten
2023-02-26;512,70;Rohdaten
2023-02-27;512,70;Rohdaten
2023-02-28;512,69;Rohdaten
2023-03-01;512,69;Rohdaten
2023-03-02;512,69;Rohdaten
2023-03-03;512,69;Rohdaten
2023-03-04;512,68;Rohdaten
2023-03-05;512,68;Rohdaten
2023-03-06;512,68;Rohdaten
2023-03-07;512,68;Rohdaten
2023-03-08;512,68;Rohdaten
2023-03-09;512,68;Rohdaten
2023-03-10;512,68;Rohdaten
2023-03-11;512,68;Rohdaten
2023-03-12;512,68;Rohdaten
2023-03-13;512,67;Rohdaten
2023-03-14;512,67;Rohdaten
2023-03-15;512,68;Rohdaten
2023-03-16;512,68;Rohdaten
2023-03-17;512,67;Rohdaten
2023-03-18;512,67;Rohdaten
2023-03-19;512,67;Rohdaten
2023-03-20;512,67;Rohdaten
2023-03-21;512,67;Rohdaten
2023-03-22;512,67;Rohdaten
2023-03-23;512,67;Rohdaten
2023-03-24;512,67;Rohdaten
2023-03-25;512,68;Rohdaten
2023-03-26;512,68;Rohdaten
2023-03-27;512,69;Rohdaten
2023-03-28;512,69;Rohdaten
2023-03-29;512,69;Rohdaten
2023-03-30;512,69;Rohdaten
2023-03-31;512,71;Rohdaten
2023-04-01;512,71;Rohdaten
2023-04-02;512,70;Rohdaten
2023-04-03;512,70;Rohdaten
2023-04-04;512,70;Rohdaten
2023-04-05;512,70;Rohdaten
2023-04-06;512,69;Rohdaten
2023-04-07;512,69;Rohdaten
2023-04-08;512,69;Rohdaten
2023-04-09;512,69;Rohdaten
2023-04-10;512,69;Rohdaten
2023-04-11;512,69;Rohdaten
2023-04-12;512,70;Rohdaten
2023-04-13;512,73;Rohdaten
2023-04-14;512,75;Rohdaten
2023-04-15;512,77;Rohdaten
2023-04-16;512,77;Rohdaten
2023-04-17;512,76;Rohdaten
2023-04-18;512,76;Rohdaten
2023-04-19;512,76;Rohdaten
2023-04-20;512,77;Rohdaten
2023-04-21;512,77;Rohdaten
2023-04-22;512,76;Rohdaten
2023-04-23;512,75;Rohdaten
2023-04-24;512,75;Rohdaten
2023-04-25;512,75;Rohdaten
2023-04-26;512,76;Rohdaten
2023-04-27;512,76;Rohdaten
2023-04-28;512,76;Rohdaten
2023-04-29;512,78;Rohdaten
2023-04-30;512,78;Rohdaten
2023-05-01;512,78;Rohdaten
2023-05-02;512,78;Rohdaten
2023-05-03;512,79;Rohdaten
2023-05-04;512,78;Rohdaten
2023-05-05;512,77;Rohdaten
2023-05-06;512,78;Rohdaten
2023-05-07;512,78;Rohdaten
2023-05-08;512,77;Rohdaten
2023-05-09;512,76;Rohdaten
2023-05-10;512,77;Rohdaten
2023-05-11;512,80;Rohdaten
2023-05-12;512,84;Rohdaten
2023-05-13;512,84;Rohdaten
2023-05-14;512,83;Rohdaten
2023-05-15;512,83;Rohdaten
