Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:38"
Zeitbezug:;MEZ
Messstellen-Name:;"München KP 1560"
Messstellen-Nr.:;16814
Ostwert:;685052;Nordwert:;5339991;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2014-11-19;501,98;Rohdaten
2014-11-20;501,99;Rohdaten
2014-11-21;502,00;Rohdaten
2014-11-22;502,00;Rohdaten
2014-11-23;502,00;Rohdaten
2014-11-24;502,00;Rohdaten
2014-11-25;501,99;Rohdaten
2014-11-26;501,98;Rohdaten
2014-11-27;501,98;Rohdaten
2014-11-28;501,97;Rohdaten
2014-11-29;501,96;Rohdaten
2014-11-30;501,96;Rohdaten
2014-12-01;501,95;Rohdaten
2014-12-02;501,94;Rohdaten
2014-12-03;501,93;Rohdaten
2014-12-04;;Rohdaten
2014-12-05;501,92;Rohdaten
2014-12-06;501,92;Rohdaten
2014-12-07;;Rohdaten
2014-12-08;;Rohdaten
2014-12-09;501,90;Rohdaten
2014-12-10;501,90;Rohdaten
2014-12-11;501,89;Rohdaten
2014-12-12;501,88;Rohdaten
2014-12-13;501,87;Rohdaten
2014-12-14;501,86;Rohdaten
2014-12-15;501,86;Rohdaten
2014-12-16;;Rohdaten
2014-12-17;501,84;Rohdaten
2014-12-18;501,83;Rohdaten
2014-12-19;501,83;Rohdaten
2014-12-20;501,85;Rohdaten
2014-12-21;501,86;Rohdaten
2014-12-22;501,86;Rohdaten
2014-12-23;501,86;Rohdaten
2014-12-24;501,85;Rohdaten
2014-12-25;;Rohdaten
2014-12-26;;Rohdaten
2014-12-27;501,84;Rohdaten
2014-12-28;501,83;Rohdaten
2014-12-29;501,82;Rohdaten
2014-12-30;501,81;Rohdaten
2014-12-31;501,80;Rohdaten
2015-01-01;501,79;Rohdaten
2015-01-02;501,79;Rohdaten
2015-01-03;501,82;Rohdaten
2015-01-04;501,94;Rohdaten
2015-01-05;502,05;Rohdaten
2015-01-06;502,09;Rohdaten
2015-01-07;502,09;Rohdaten
2015-01-08;;Rohdaten
2015-01-09;502,09;Rohdaten
2015-01-10;502,10;Rohdaten
2015-01-11;502,10;Rohdaten
2015-01-12;502,11;Rohdaten
2015-01-13;502,12;Rohdaten
2015-01-14;502,13;Rohdaten
2015-01-15;502,14;Rohdaten
2015-01-16;502,14;Rohdaten
2015-01-17;502,14;Rohdaten
2015-01-18;502,15;Rohdaten
2015-01-19;502,16;Rohdaten
2015-01-20;502,17;Rohdaten
2015-01-21;502,17;Rohdaten
2015-01-22;502,18;Rohdaten
2015-01-23;502,17;Rohdaten
2015-01-24;502,17;Rohdaten
2015-01-25;502,17;Rohdaten
2015-01-26;502,17;Rohdaten
2015-01-27;502,17;Rohdaten
2015-01-28;502,17;Rohdaten
2015-01-29;502,18;Rohdaten
2015-01-30;502,19;Rohdaten
2015-01-31;502,19;Rohdaten
2015-02-01;502,19;Rohdaten
2015-02-02;502,19;Rohdaten
2015-02-03;502,19;Rohdaten
2015-02-04;502,18;Rohdaten
2015-02-05;502,18;Rohdaten
2015-02-06;502,17;Rohdaten
2015-02-07;502,16;Rohdaten
2015-02-08;502,15;Rohdaten
2015-02-09;502,15;Rohdaten
2015-02-10;502,14;Rohdaten
2015-02-11;502,14;Rohdaten
2015-02-12;502,13;Rohdaten
2015-02-13;502,12;Rohdaten
2015-02-14;502,12;Rohdaten
2015-02-15;502,11;Rohdaten
2015-02-16;502,10;Rohdaten
2015-02-17;502,09;Rohdaten
2015-02-18;502,08;Rohdaten
2015-02-19;502,08;Rohdaten
2015-02-20;502,07;Rohdaten
2015-02-21;502,07;Rohdaten
2015-02-22;502,06;Rohdaten
2015-02-23;502,06;Rohdaten
2015-02-24;502,07;Rohdaten
2015-02-25;502,06;Rohdaten
2015-02-26;502,06;Rohdaten
2015-02-27;502,06;Rohdaten
2015-02-28;502,06;Rohdaten
2015-03-01;502,06;Rohdaten
2015-03-02;502,07;Rohdaten
2015-03-03;502,07;Rohdaten
2015-03-04;502,07;Rohdaten
2015-03-05;502,07;Rohdaten
2015-03-06;502,07;Rohdaten
2015-03-07;502,06;Rohdaten
2015-03-08;502,06;Rohdaten
2015-03-09;502,05;Rohdaten
2015-03-10;502,05;Rohdaten
2015-03-11;502,04;Rohdaten
2015-03-12;502,04;Rohdaten
2015-03-13;502,03;Rohdaten
2015-03-14;502,03;Rohdaten
2015-03-15;502,02;Rohdaten
2015-03-16;502,01;Rohdaten
2015-03-17;502,00;Rohdaten
2015-03-18;502,00;Rohdaten
2015-03-19;501,99;Rohdaten
2015-03-20;501,98;Rohdaten
2015-03-21;501,98;Rohdaten
2015-03-22;501,98;Rohdaten
2015-03-23;501,98;Rohdaten
2015-03-24;501,97;Rohdaten
2015-03-25;501,97;Rohdaten
2015-03-26;501,96;Rohdaten
2015-03-27;501,95;Rohdaten
2015-03-28;501,95;Rohdaten
2015-03-29;501,94;Rohdaten
2015-03-30;501,96;Rohdaten
2015-03-31;501,97;Rohdaten
2015-04-01;501,99;Rohdaten
2015-04-02;502,00;Rohdaten
2015-04-03;502,02;Rohdaten
2015-04-04;502,03;Rohdaten
2015-04-05;502,04;Rohdaten
2015-04-06;502,05;Rohdaten
2015-04-07;502,05;Rohdaten
2015-04-08;502,05;Rohdaten
2015-04-09;502,05;Rohdaten
2015-04-10;502,04;Rohdaten
2015-04-11;502,04;Rohdaten
2015-04-12;502,04;Rohdaten
2015-04-13;502,03;Rohdaten
2015-04-14;502,03;Rohdaten
2015-04-15;502,02;Rohdaten
2015-04-16;502,02;Rohdaten
2015-04-17;502,03;Rohdaten
2015-04-18;502,04;Rohdaten
2015-04-19;502,04;Rohdaten
2015-04-20;502,03;Rohdaten
2015-04-21;502,02;Rohdaten
2015-04-22;502,02;Rohdaten
2015-04-23;502,01;Rohdaten
2015-04-24;502,00;Rohdaten
2015-04-25;502,00;Rohdaten
2015-04-26;501,99;Rohdaten
2015-04-27;501,99;Rohdaten
2015-04-28;502,00;Rohdaten
2015-04-29;502,01;Rohdaten
2015-04-30;502,00;Rohdaten
2015-05-01;502,03;Rohdaten
2015-05-02;502,13;Rohdaten
2015-05-03;502,21;Rohdaten
2015-05-04;502,29;Rohdaten
2015-05-05;502,33;Rohdaten
2015-05-06;502,35;Rohdaten
2015-05-07;502,37;Rohdaten
2015-05-08;502,38;Rohdaten
2015-05-09;502,37;Rohdaten
2015-05-10;;Rohdaten
2015-05-11;;Rohdaten
2015-05-12;502,38;Rohdaten
2015-05-13;502,37;Rohdaten
2015-05-14;502,37;Rohdaten
2015-05-15;502,36;Rohdaten
2015-05-16;502,36;Rohdaten
2015-05-17;502,35;Rohdaten
2015-05-18;502,34;Rohdaten
2015-05-19;502,34;Rohdaten
2015-05-20;502,39;Rohdaten
2015-05-21;502,43;Rohdaten
2015-05-22;502,44;Rohdaten
2015-05-23;502,44;Rohdaten
2015-05-24;502,44;Rohdaten
2015-05-25;502,43;Rohdaten
2015-05-26;502,43;Rohdaten
2015-05-27;502,42;Rohdaten
2015-05-28;502,41;Rohdaten
2015-05-29;502,40;Rohdaten
2015-05-30;502,39;Rohdaten
2015-05-31;502,38;Rohdaten
2015-06-01;502,37;Rohdaten
2015-06-02;;Rohdaten
2015-06-03;502,35;Rohdaten
2015-06-04;502,34;Rohdaten
2015-06-05;502,33;Rohdaten
2015-06-06;502,32;Rohdaten
2015-06-07;502,33;Rohdaten
2015-06-08;;Rohdaten
2015-06-09;502,37;Rohdaten
2015-06-10;502,37;Rohdaten
2015-06-11;502,36;Rohdaten
2015-06-12;502,35;Rohdaten
2015-06-13;502,34;Rohdaten
2015-06-14;502,35;Rohdaten
2015-06-15;502,42;Rohdaten
2015-06-16;502,51;Rohdaten
2015-06-17;502,53;Rohdaten
2015-06-18;502,52;Rohdaten
2015-06-19;502,51;Rohdaten
2015-06-20;502,50;Rohdaten
2015-06-21;502,49;Rohdaten
2015-06-22;502,51;Rohdaten
2015-06-23;502,52;Rohdaten
2015-06-24;502,52;Rohdaten
2015-06-25;502,51;Rohdaten
2015-06-26;502,50;Rohdaten
2015-06-27;502,49;Rohdaten
2015-06-28;502,48;Rohdaten
2015-06-29;502,47;Rohdaten
2015-06-30;502,46;Rohdaten
2015-07-01;502,45;Rohdaten
2015-07-02;502,43;Rohdaten
2015-07-03;502,43;Rohdaten
2015-07-04;502,42;Rohdaten
2015-07-05;502,41;Rohdaten
2015-07-06;502,42;Rohdaten
2015-07-07;502,41;Rohdaten
2015-07-08;502,42;Rohdaten
2015-07-09;502,42;Rohdaten
2015-07-10;502,41;Rohdaten
2015-07-11;502,40;Rohdaten
2015-07-12;502,39;Rohdaten
2015-07-13;502,38;Rohdaten
2015-07-14;502,38;Rohdaten
2015-07-15;502,37;Rohdaten
2015-07-16;502,36;Rohdaten
2015-07-17;502,35;Rohdaten
2015-07-18;502,34;Rohdaten
2015-07-19;502,33;Rohdaten
2015-07-20;502,33;Rohdaten
2015-07-21;502,32;Rohdaten
2015-07-22;502,31;Rohdaten
2015-07-23;502,32;Rohdaten
2015-07-24;502,32;Rohdaten
2015-07-25;502,31;Rohdaten
2015-07-26;502,29;Rohdaten
2015-07-27;502,29;Rohdaten
2015-07-28;502,29;Rohdaten
2015-07-29;502,28;Rohdaten
2015-07-30;502,26;Rohdaten
2015-07-31;502,25;Rohdaten
2015-08-01;502,24;Rohdaten
2015-08-02;502,23;Rohdaten
2015-08-03;502,21;Rohdaten
2015-08-04;502,20;Rohdaten
2015-08-05;502,19;Rohdaten
2015-08-06;502,18;Rohdaten
2015-08-07;502,18;Rohdaten
2015-08-08;502,17;Rohdaten
2015-08-09;502,16;Rohdaten
2015-08-10;502,14;Rohdaten
2015-08-11;502,13;Rohdaten
2015-08-12;502,12;Rohdaten
2015-08-13;502,11;Rohdaten
2015-08-14;502,10;Rohdaten
2015-08-15;502,10;Rohdaten
2015-08-16;502,10;Rohdaten
2015-08-17;502,10;Rohdaten
2015-08-18;502,09;Rohdaten
2015-08-19;502,08;Rohdaten
2015-08-20;502,09;Rohdaten
2015-08-21;502,13;Rohdaten
2015-08-22;502,13;Rohdaten
2015-08-23;502,12;Rohdaten
2015-08-24;502,12;Rohdaten
2015-08-25;502,16;Rohdaten
2015-08-26;502,15;Rohdaten
2015-08-27;502,14;Rohdaten
2015-08-28;502,13;Rohdaten
2015-08-29;502,11;Rohdaten
2015-08-30;502,11;Rohdaten
2015-08-31;502,09;Rohdaten
2015-09-01;502,08;Rohdaten
2015-09-02;502,09;Rohdaten
