Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:31"
Zeitbezug:;MEZ
Messstellen-Name:;"München KP 294"
Messstellen-Nr.:;16300
Ostwert:;694471;Nordwert:;5337689;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-01-01;500,32;Rohdaten
2023-01-02;500,31;Rohdaten
2023-01-03;500,31;Rohdaten
2023-01-04;500,31;Rohdaten
2023-01-05;500,31;Rohdaten
2023-01-06;500,31;Rohdaten
2023-01-07;500,31;Rohdaten
2023-01-08;500,31;Rohdaten
2023-01-09;500,31;Rohdaten
2023-01-10;500,31;Rohdaten
2023-01-11;500,31;Rohdaten
2023-01-12;500,31;Rohdaten
2023-01-13;500,31;Rohdaten
2023-01-14;500,31;Rohdaten
2023-01-15;500,31;Rohdaten
2023-01-16;500,31;Rohdaten
2023-01-17;500,30;Rohdaten
2023-01-18;500,31;Rohdaten
2023-01-19;500,31;Rohdaten
2023-01-20;500,31;Rohdaten
2023-01-21;500,31;Rohdaten
2023-01-22;500,30;Rohdaten
2023-01-23;500,30;Rohdaten
2023-01-24;500,30;Rohdaten
2023-01-25;500,31;Rohdaten
2023-01-26;500,31;Rohdaten
2023-01-27;500,31;Rohdaten
2023-01-28;500,30;Rohdaten
2023-01-29;500,30;Rohdaten
2023-01-30;500,30;Rohdaten
2023-01-31;500,30;Rohdaten
2023-02-01;500,30;Rohdaten
2023-02-02;500,29;Rohdaten
2023-02-03;500,29;Rohdaten
2023-02-04;500,30;Rohdaten
2023-02-05;500,30;Rohdaten
2023-02-06;500,30;Rohdaten
2023-02-07;500,30;Rohdaten
2023-02-08;500,30;Rohdaten
2023-02-09;500,30;Rohdaten
2023-02-10;500,29;Rohdaten
2023-02-11;500,29;Rohdaten
2023-02-12;500,29;Rohdaten
2023-02-13;500,29;Rohdaten
2023-02-14;500,29;Rohdaten
2023-02-15;500,29;Rohdaten
2023-02-16;500,29;Rohdaten
2023-02-17;500,28;Rohdaten
2023-02-18;500,28;Rohdaten
2023-02-19;500,29;Rohdaten
2023-02-20;500,29;Rohdaten
2023-02-21;500,28;Rohdaten
2023-02-22;500,28;Rohdaten
2023-02-23;500,28;Rohdaten
2023-02-24;500,28;Rohdaten
2023-02-25;500,32;Rohdaten
2023-02-26;500,31;Rohdaten
2023-02-27;500,31;Rohdaten
2023-02-28;500,31;Rohdaten
2023-03-01;500,30;Rohdaten
2023-03-02;500,30;Rohdaten
2023-03-03;500,29;Rohdaten
2023-03-04;500,29;Rohdaten
2023-03-05;500,29;Rohdaten
2023-03-06;500,29;Rohdaten
2023-03-07;500,29;Rohdaten
2023-03-08;500,29;Rohdaten
2023-03-09;500,29;Rohdaten
2023-03-10;500,30;Rohdaten
2023-03-11;500,31;Rohdaten
2023-03-12;500,31;Rohdaten
2023-03-13;500,30;Rohdaten
2023-03-14;500,31;Rohdaten
2023-03-15;500,33;Rohdaten
2023-03-16;500,33;Rohdaten
2023-03-17;500,32;Rohdaten
2023-03-18;500,30;Rohdaten
2023-03-19;500,30;Rohdaten
2023-03-20;500,30;Rohdaten
2023-03-21;500,30;Rohdaten
2023-03-22;500,30;Rohdaten
2023-03-23;500,29;Rohdaten
2023-03-24;500,29;Rohdaten
2023-03-25;500,29;Rohdaten
2023-03-26;500,29;Rohdaten
2023-03-27;500,28;Rohdaten
2023-03-28;500,28;Rohdaten
2023-03-29;500,28;Rohdaten
2023-03-30;500,29;Rohdaten
2023-03-31;500,32;Rohdaten
2023-04-01;500,33;Rohdaten
2023-04-02;500,31;Rohdaten
2023-04-03;500,31;Rohdaten
2023-04-04;500,32;Rohdaten
2023-04-05;500,31;Rohdaten
2023-04-06;500,31;Rohdaten
2023-04-07;500,30;Rohdaten
2023-04-08;500,29;Rohdaten
2023-04-09;500,29;Rohdaten
2023-04-10;500,29;Rohdaten
2023-04-11;500,28;Rohdaten
2023-04-12;500,29;Rohdaten
2023-04-13;500,33;Rohdaten
2023-04-14;500,34;Rohdaten
2023-04-15;500,39;Rohdaten
2023-04-16;500,38;Rohdaten
2023-04-17;500,37;Rohdaten
2023-04-18;500,37;Rohdaten
2023-04-19;500,36;Rohdaten
2023-04-20;500,36;Rohdaten
2023-04-21;500,35;Rohdaten
2023-04-22;500,34;Rohdaten
2023-04-23;500,33;Rohdaten
2023-04-24;500,34;Rohdaten
2023-04-25;500,34;Rohdaten
2023-04-26;500,34;Rohdaten
2023-04-27;500,34;Rohdaten
2023-04-28;500,35;Rohdaten
2023-04-29;500,44;Rohdaten
2023-04-30;500,42;Rohdaten
2023-05-01;500,40;Rohdaten
2023-05-02;500,39;Rohdaten
2023-05-03;500,40;Rohdaten
2023-05-04;500,38;Rohdaten
2023-05-05;500,38;Rohdaten
2023-05-06;500,41;Rohdaten
2023-05-07;500,40;Rohdaten
2023-05-08;500,38;Rohdaten
2023-05-09;500,40;Rohdaten
2023-05-10;500,42;Rohdaten
2023-05-11;500,48;Rohdaten
2023-05-12;500,51;Rohdaten
2023-05-13;500,49;Rohdaten
2023-05-14;500,46;Rohdaten
2023-05-15;500,44;Rohdaten
2023-05-16;500,44;Rohdaten
2023-05-17;500,45;Rohdaten
2023-05-18;500,47;Rohdaten
2023-05-19;500,46;Rohdaten
2023-05-20;500,44;Rohdaten
2023-05-21;500,41;Rohdaten
2023-05-22;500,40;Rohdaten
2023-05-23;500,40;Rohdaten
2023-05-24;500,42;Rohdaten
2023-05-25;500,42;Rohdaten
2023-05-26;500,41;Rohdaten
2023-05-27;500,40;Rohdaten
2023-05-28;500,39;Rohdaten
2023-05-29;500,37;Rohdaten
2023-05-30;500,36;Rohdaten
2023-05-31;500,36;Rohdaten
2023-06-01;500,36;Rohdaten
2023-06-02;500,36;Rohdaten
2023-06-03;500,35;Rohdaten
2023-06-04;500,36;Rohdaten
2023-06-05;500,35;Rohdaten
2023-06-06;500,35;Rohdaten
2023-06-07;500,35;Rohdaten
2023-06-08;500,34;Rohdaten
2023-06-09;500,33;Rohdaten
2023-06-10;500,33;Rohdaten
2023-06-11;500,33;Rohdaten
2023-06-12;500,32;Rohdaten
2023-06-13;500,32;Rohdaten
2023-06-14;500,32;Rohdaten
2023-06-15;500,32;Rohdaten
2023-06-16;500,31;Rohdaten
2023-06-17;500,31;Rohdaten
2023-06-18;500,30;Rohdaten
2023-06-19;500,30;Rohdaten
2023-06-20;500,29;Rohdaten
2023-06-21;500,30;Rohdaten
2023-06-22;500,29;Rohdaten
2023-06-23;500,29;Rohdaten
2023-06-24;500,29;Rohdaten
2023-06-25;500,28;Rohdaten
2023-06-26;500,28;Rohdaten
2023-06-27;500,28;Rohdaten
2023-06-28;500,28;Rohdaten
2023-06-29;500,28;Rohdaten
2023-06-30;500,28;Rohdaten
2023-07-01;500,30;Rohdaten
2023-07-02;500,31;Rohdaten
2023-07-03;500,29;Rohdaten
2023-07-04;500,28;Rohdaten
2023-07-05;500,28;Rohdaten
2023-07-06;500,29;Rohdaten
2023-07-07;500,29;Rohdaten
2023-07-08;500,28;Rohdaten
2023-07-09;500,28;Rohdaten
2023-07-10;500,27;Rohdaten
2023-07-11;500,27;Rohdaten
2023-07-12;500,27;Rohdaten
2023-07-13;500,28;Rohdaten
2023-07-14;500,27;Rohdaten
2023-07-15;500,27;Rohdaten
2023-07-16;500,26;Rohdaten
2023-07-17;500,28;Rohdaten
2023-07-18;500,28;Rohdaten
2023-07-19;500,28;Rohdaten
2023-07-20;500,29;Rohdaten
2023-07-21;500,29;Rohdaten
2023-07-22;500,30;Rohdaten
2023-07-23;500,28;Rohdaten
2023-07-24;500,27;Rohdaten
2023-07-25;500,28;Rohdaten
2023-07-26;500,30;Rohdaten
2023-07-27;500,35;Rohdaten
2023-07-28;500,34;Rohdaten
2023-07-29;500,33;Rohdaten
2023-07-30;500,33;Rohdaten
2023-07-31;500,30;Rohdaten
2023-08-01;500,29;Rohdaten
2023-08-02;500,31;Rohdaten
2023-08-03;500,32;Rohdaten
2023-08-04;500,30;Rohdaten
2023-08-05;500,32;Rohdaten
2023-08-06;500,38;Rohdaten
2023-08-07;500,39;Rohdaten
2023-08-08;500,38;Rohdaten
2023-08-09;500,36;Rohdaten
2023-08-10;500,34;Rohdaten
2023-08-11;500,33;Rohdaten
2023-08-12;500,31;Rohdaten
2023-08-13;500,29;Rohdaten
2023-08-14;500,30;Rohdaten
2023-08-15;500,30;Rohdaten
2023-08-16;500,31;Rohdaten
2023-08-17;500,30;Rohdaten
2023-08-18;500,30;Rohdaten
2023-08-19;500,30;Rohdaten
2023-08-20;500,29;Rohdaten
2023-08-21;500,27;Rohdaten
2023-08-22;500,27;Rohdaten
2023-08-23;500,27;Rohdaten
2023-08-24;500,28;Rohdaten
2023-08-25;500,28;Rohdaten
2023-08-26;500,29;Rohdaten
2023-08-27;500,33;Rohdaten
2023-08-28;500,40;Rohdaten
2023-08-29;500,51;Rohdaten
2023-08-30;500,52;Rohdaten
2023-08-31;500,45;Rohdaten
2023-09-01;500,39;Rohdaten
2023-09-02;500,37;Rohdaten
2023-09-03;500,35;Rohdaten
2023-09-04;500,34;Rohdaten
2023-09-05;500,33;Rohdaten
2023-09-06;500,33;Rohdaten
2023-09-07;500,33;Rohdaten
2023-09-08;500,32;Rohdaten
2023-09-09;500,32;Rohdaten
2023-09-10;500,32;Rohdaten
2023-09-11;500,31;Rohdaten
2023-09-12;500,30;Rohdaten
2023-09-13;500,31;Rohdaten
2023-09-14;500,32;Rohdaten
2023-09-15;500,31;Rohdaten
2023-09-16;500,31;Rohdaten
2023-09-17;500,30;Rohdaten
2023-09-18;500,29;Rohdaten
2023-09-19;500,29;Rohdaten
2023-09-20;500,29;Rohdaten
2023-09-21;500,29;Rohdaten
2023-09-22;500,29;Rohdaten
2023-09-23;500,31;Rohdaten
2023-09-24;500,31;Rohdaten
2023-09-25;500,30;Rohdaten
2023-09-26;500,30;Rohdaten
2023-09-27;500,30;Rohdaten
2023-09-28;500,30;Rohdaten
2023-09-29;500,29;Rohdaten
2023-09-30;500,30;Rohdaten
2023-10-01;500,29;Rohdaten
2023-10-02;500,29;Rohdaten
2023-10-03;500,29;Rohdaten
2023-10-04;500,29;Rohdaten
2023-10-05;500,29;Rohdaten
2023-10-06;500,28;Rohdaten
2023-10-07;500,28;Rohdaten
2023-10-08;500,28;Rohdaten
2023-10-09;500,28;Rohdaten
2023-10-10;500,28;Rohdaten
2023-10-11;500,28;Rohdaten
2023-10-12;500,28;Rohdaten
2023-10-13;500,28;Rohdaten
2023-10-14;500,28;Rohdaten
2023-10-15;500,28;Rohdaten
2023-10-16;500,28;Rohdaten
2023-10-17;500,28;Rohdaten
2023-10-18;500,28;Rohdaten
2023-10-19;500,28;Rohdaten
2023-10-20;500,28;Rohdaten
2023-10-21;500,28;Rohdaten
2023-10-22;500,28;Rohdaten
2023-10-23;500,28;Rohdaten
2023-10-24;500,28;Rohdaten
2023-10-25;500,28;Rohdaten
2023-10-26;500,28;Rohdaten
2023-10-27;500,29;Rohdaten
2023-10-28;500,29;Rohdaten
2023-10-29;500,28;Rohdaten
2023-10-30;500,28;Rohdaten
2023-10-31;500,29;Rohdaten
