Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:31"
Zeitbezug:;MEZ
Messstellen-Name:;"München KP 95"
Messstellen-Nr.:;16704
Ostwert:;692440;Nordwert:;5333855;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-01-01;509,01;Rohdaten
2023-01-02;509,00;Rohdaten
2023-01-03;508,99;Rohdaten
2023-01-04;508,98;Rohdaten
2023-01-05;508,98;Rohdaten
2023-01-06;508,98;Rohdaten
2023-01-07;508,97;Rohdaten
2023-01-08;508,96;Rohdaten
2023-01-09;508,96;Rohdaten
2023-01-10;508,97;Rohdaten
2023-01-11;508,98;Rohdaten
2023-01-12;508,98;Rohdaten
2023-01-13;508,97;Rohdaten
2023-01-14;508,97;Rohdaten
2023-01-15;508,96;Rohdaten
2023-01-16;508,95;Rohdaten
2023-01-17;508,95;Rohdaten
2023-01-18;508,96;Rohdaten
2023-01-19;508,97;Rohdaten
2023-01-20;508,97;Rohdaten
2023-01-21;508,97;Rohdaten
2023-01-22;508,96;Rohdaten
2023-01-23;508,95;Rohdaten
2023-01-24;508,96;Rohdaten
2023-01-25;508,97;Rohdaten
2023-01-26;508,98;Rohdaten
2023-01-27;508,98;Rohdaten
2023-01-28;508,98;Rohdaten
2023-01-29;508,96;Rohdaten
2023-01-30;508,95;Rohdaten
2023-01-31;508,95;Rohdaten
2023-02-01;508,95;Rohdaten
2023-02-02;508,95;Rohdaten
2023-02-03;508,96;Rohdaten
2023-02-04;508,97;Rohdaten
2023-02-05;508,98;Rohdaten
2023-02-06;508,97;Rohdaten
2023-02-07;508,98;Rohdaten
2023-02-08;508,97;Rohdaten
2023-02-09;508,96;Rohdaten
2023-02-10;508,96;Rohdaten
2023-02-11;508,95;Rohdaten
2023-02-12;508,93;Rohdaten
2023-02-13;508,92;Rohdaten
2023-02-14;508,92;Rohdaten
2023-02-15;508,92;Rohdaten
2023-02-16;508,92;Rohdaten
2023-02-17;508,92;Rohdaten
2023-02-18;508,92;Rohdaten
2023-02-19;508,94;Rohdaten
2023-02-20;508,94;Rohdaten
2023-02-21;508,94;Rohdaten
2023-02-22;508,93;Rohdaten
2023-02-23;508,92;Rohdaten
