Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 16:31"
Zeitbezug:;MEZ
Messstellen-Name:;"FELDMOCHING 295"
Messstellen-Nr.:;16012
Ostwert:;687858;Nordwert:;5343079;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-01-01;490,82;Rohdaten
2023-01-02;490,81;Rohdaten
2023-01-03;490,80;Rohdaten
2023-01-04;490,80;Rohdaten
2023-01-05;490,79;Rohdaten
2023-01-06;490,79;Rohdaten
2023-01-07;490,78;Rohdaten
2023-01-08;490,78;Rohdaten
2023-01-09;490,77;Rohdaten
2023-01-10;490,77;Rohdaten
2023-01-11;490,76;Rohdaten
2023-01-12;490,76;Rohdaten
2023-01-13;490,75;Rohdaten
2023-01-14;490,75;Rohdaten
2023-01-15;490,75;Rohdaten
2023-01-16;490,74;Rohdaten
2023-01-17;490,74;Rohdaten
2023-01-18;490,73;Rohdaten
2023-01-19;490,73;Rohdaten
2023-01-20;490,72;Rohdaten
2023-01-21;490,72;Rohdaten
2023-01-22;490,71;Rohdaten
2023-01-23;490,71;Rohdaten
2023-01-24;490,71;Rohdaten
2023-01-25;490,71;Rohdaten
2023-01-26;490,70;Rohdaten
2023-01-27;490,70;Rohdaten
2023-01-28;490,69;Rohdaten
2023-01-29;490,69;Rohdaten
2023-01-30;490,69;Rohdaten
2023-01-31;490,69;Rohdaten
2023-02-01;490,68;Rohdaten
2023-02-02;490,68;Rohdaten
2023-02-03;490,68;Rohdaten
2023-02-04;490,68;Rohdaten
2023-02-05;490,68;Rohdaten
2023-02-06;490,67;Rohdaten
2023-02-07;490,67;Rohdaten
2023-02-08;490,67;Rohdaten
2023-02-09;490,66;Rohdaten
2023-02-10;490,66;Rohdaten
2023-02-11;490,66;Rohdaten
2023-02-12;490,66;Rohdaten
2023-02-13;490,65;Rohdaten
2023-02-14;490,65;Rohdaten
2023-02-15;490,65;Rohdaten
2023-02-16;490,64;Rohdaten
2023-02-17;490,64;Rohdaten
2023-02-18;490,64;Rohdaten
2023-02-19;490,64;Rohdaten
2023-02-20;490,63;Rohdaten
2023-02-21;490,63;Rohdaten
2023-02-22;490,63;Rohdaten
2023-02-23;490,63;Rohdaten
2023-02-24;490,62;Rohdaten
2023-02-25;490,65;Rohdaten
2023-02-26;490,64;Rohdaten
2023-02-27;490,64;Rohdaten
2023-02-28;490,63;Rohdaten
2023-03-01;490,63;Rohdaten
2023-03-02;490,63;Rohdaten
2023-03-03;490,62;Rohdaten
2023-03-04;490,62;Rohdaten
2023-03-05;490,62;Rohdaten
2023-03-06;490,62;Rohdaten
2023-03-07;490,62;Rohdaten
2023-03-08;490,61;Rohdaten
2023-03-09;490,62;Rohdaten
2023-03-10;490,61;Rohdaten
2023-03-11;490,61;Rohdaten
2023-03-12;490,61;Rohdaten
2023-03-13;490,61;Rohdaten
2023-03-14;490,61;Rohdaten
2023-03-15;490,62;Rohdaten
2023-03-16;490,61;Rohdaten
2023-03-17;490,61;Rohdaten
2023-03-18;490,60;Rohdaten
2023-03-19;490,60;Rohdaten
2023-03-20;490,60;Rohdaten
2023-03-21;490,60;Rohdaten
2023-03-22;490,59;Rohdaten
2023-03-23;490,59;Rohdaten
2023-03-24;490,59;Rohdaten
2023-03-25;490,59;Rohdaten
2023-03-26;490,59;Rohdaten
2023-03-27;490,59;Rohdaten
2023-03-28;490,59;Rohdaten
2023-03-29;490,58;Rohdaten
2023-03-30;490,60;Rohdaten
2023-03-31;490,62;Rohdaten
2023-04-01;490,61;Rohdaten
2023-04-02;490,61;Rohdaten
2023-04-03;490,61;Rohdaten
2023-04-04;490,60;Rohdaten
2023-04-05;490,60;Rohdaten
2023-04-06;490,60;Rohdaten
2023-04-07;490,60;Rohdaten
2023-04-08;490,59;Rohdaten
2023-04-09;490,59;Rohdaten
2023-04-10;490,59;Rohdaten
2023-04-11;490,59;Rohdaten
2023-04-12;490,59;Rohdaten
2023-04-13;490,62;Rohdaten
2023-04-14;490,64;Rohdaten
2023-04-15;490,65;Rohdaten
2023-04-16;490,66;Rohdaten
2023-04-17;490,67;Rohdaten
2023-04-18;490,68;Rohdaten
2023-04-19;490,69;Rohdaten
2023-04-20;490,70;Rohdaten
2023-04-21;490,70;Rohdaten
2023-04-22;490,70;Rohdaten
2023-04-23;490,71;Rohdaten
2023-04-24;490,72;Rohdaten
2023-04-25;490,72;Rohdaten
2023-04-26;490,72;Rohdaten
2023-04-27;490,72;Rohdaten
2023-04-28;490,76;Rohdaten
2023-04-29;490,86;Rohdaten
2023-04-30;490,90;Rohdaten
2023-05-01;490,91;Rohdaten
2023-05-02;490,91;Rohdaten
2023-05-03;490,90;Rohdaten
2023-05-04;490,90;Rohdaten
2023-05-05;490,90;Rohdaten
2023-05-06;490,91;Rohdaten
2023-05-07;490,90;Rohdaten
2023-05-08;490,89;Rohdaten
2023-05-09;490,89;Rohdaten
2023-05-10;490,90;Rohdaten
2023-05-11;490,95;Rohdaten
2023-05-12;491,00;Rohdaten
2023-05-13;491,01;Rohdaten
2023-05-14;491,02;Rohdaten
2023-05-15;491,01;Rohdaten
2023-05-16;491,01;Rohdaten
2023-05-17;491,01;Rohdaten
2023-05-18;490,99;Rohdaten
2023-05-19;490,99;Rohdaten
2023-05-20;490,98;Rohdaten
2023-05-21;490,98;Rohdaten
2023-05-22;490,97;Rohdaten
2023-05-23;490,96;Rohdaten
2023-05-24;490,95;Rohdaten
2023-05-25;490,95;Rohdaten
2023-05-26;490,94;Rohdaten
2023-05-27;490,93;Rohdaten
2023-05-28;490,93;Rohdaten
2023-05-29;490,92;Rohdaten
2023-05-30;490,91;Rohdaten
2023-05-31;490,91;Rohdaten
2023-06-01;490,90;Rohdaten
2023-06-02;490,89;Rohdaten
2023-06-03;490,89;Rohdaten
2023-06-04;490,88;Rohdaten
2023-06-05;490,87;Rohdaten
2023-06-06;490,87;Rohdaten
2023-06-07;490,86;Rohdaten
2023-06-08;490,86;Rohdaten
2023-06-09;490,85;Rohdaten
2023-06-10;490,84;Rohdaten
2023-06-11;490,84;Rohdaten
2023-06-12;490,83;Rohdaten
2023-06-13;490,82;Rohdaten
