Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 09:05"
Zeitbezug:;MEZ
Messstellen-Name:;"KIRCHHEIM I 554"
Messstellen-Nr.:;16196
Ostwert:;704345;Nordwert:;5339530;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-01-01;505,11;Rohdaten
2023-01-02;505,12;Rohdaten
2023-01-03;505,12;Rohdaten
2023-01-04;505,12;Rohdaten
2023-01-05;505,12;Rohdaten
2023-01-06;505,12;Rohdaten
2023-01-07;505,12;Rohdaten
2023-01-08;505,12;Rohdaten
2023-01-09;505,11;Rohdaten
2023-01-10;505,11;Rohdaten
2023-01-11;505,10;Rohdaten
2023-01-12;505,10;Rohdaten
2023-01-13;505,10;Rohdaten
2023-01-14;505,09;Rohdaten
2023-01-15;505,08;Rohdaten
2023-01-16;505,08;Rohdaten
2023-01-17;505,07;Rohdaten
2023-01-18;505,07;Rohdaten
2023-01-19;505,06;Rohdaten
2023-01-20;505,05;Rohdaten
2023-01-21;505,05;Rohdaten
2023-01-22;505,04;Rohdaten
2023-01-23;505,03;Rohdaten
2023-01-24;505,03;Rohdaten
2023-01-25;505,02;Rohdaten
2023-01-26;505,02;Rohdaten
2023-01-27;505,01;Rohdaten
2023-01-28;505,00;Rohdaten
2023-01-29;505,00;Rohdaten
2023-01-30;504,99;Rohdaten
2023-01-31;504,99;Rohdaten
2023-02-01;504,98;Rohdaten
2023-02-02;504,98;Rohdaten
2023-02-03;504,97;Rohdaten
2023-02-04;504,97;Rohdaten
2023-02-05;504,97;Rohdaten
2023-02-06;504,96;Rohdaten
2023-02-07;504,96;Rohdaten
2023-02-08;504,95;Rohdaten
2023-02-09;504,95;Rohdaten
2023-02-10;504,94;Rohdaten
2023-02-11;504,93;Rohdaten
2023-02-12;504,93;Rohdaten
2023-02-13;504,92;Rohdaten
2023-02-14;504,92;Rohdaten
2023-02-15;504,91;Rohdaten
2023-02-16;504,91;Rohdaten
2023-02-17;504,90;Rohdaten
2023-02-18;504,90;Rohdaten
2023-02-19;504,90;Rohdaten
2023-02-20;504,89;Rohdaten
2023-02-21;504,89;Rohdaten
2023-02-22;504,88;Rohdaten
2023-02-23;504,88;Rohdaten
2023-02-24;504,87;Rohdaten
2023-02-25;504,91;Rohdaten
2023-02-26;504,91;Rohdaten
2023-02-27;504,90;Rohdaten
2023-02-28;504,90;Rohdaten
2023-03-01;504,89;Rohdaten
2023-03-02;504,89;Rohdaten
2023-03-03;504,88;Rohdaten
2023-03-04;504,88;Rohdaten
2023-03-05;504,87;Rohdaten
2023-03-06;504,87;Rohdaten
2023-03-07;504,87;Rohdaten
2023-03-08;504,87;Rohdaten
2023-03-09;504,87;Rohdaten
2023-03-10;504,86;Rohdaten
2023-03-11;504,86;Rohdaten
2023-03-12;504,86;Rohdaten
2023-03-13;504,86;Rohdaten
2023-03-14;504,86;Rohdaten
2023-03-15;504,86;Rohdaten
2023-03-16;504,86;Rohdaten
2023-03-17;504,85;Rohdaten
2023-03-18;504,85;Rohdaten
2023-03-19;504,85;Rohdaten
2023-03-20;504,85;Rohdaten
2023-03-21;504,85;Rohdaten
2023-03-22;504,85;Rohdaten
2023-03-23;504,85;Rohdaten
2023-03-24;504,85;Rohdaten
2023-03-25;504,85;Rohdaten
2023-03-26;504,84;Rohdaten
2023-03-27;504,85;Rohdaten
2023-03-28;504,85;Rohdaten
2023-03-29;504,84;Rohdaten
2023-03-30;504,85;Rohdaten
2023-03-31;504,86;Rohdaten
2023-04-01;504,86;Rohdaten
2023-04-02;504,86;Rohdaten
2023-04-03;504,86;Rohdaten
2023-04-04;504,85;Rohdaten
2023-04-05;504,85;Rohdaten
2023-04-06;504,85;Rohdaten
2023-04-07;504,84;Rohdaten
2023-04-08;504,84;Rohdaten
2023-04-09;504,84;Rohdaten
2023-04-10;504,83;Rohdaten
2023-04-11;504,83;Rohdaten
2023-04-12;504,83;Rohdaten
2023-04-13;504,86;Rohdaten
2023-04-14;504,86;Rohdaten
2023-04-15;504,87;Rohdaten
2023-04-16;504,87;Rohdaten
2023-04-17;504,87;Rohdaten
2023-04-18;504,87;Rohdaten
2023-04-19;504,87;Rohdaten
2023-04-20;504,89;Rohdaten
2023-04-21;504,89;Rohdaten
2023-04-22;504,89;Rohdaten
2023-04-23;504,89;Rohdaten
2023-04-24;504,90;Rohdaten
2023-04-25;504,91;Rohdaten
2023-04-26;504,91;Rohdaten
2023-04-27;504,92;Rohdaten
2023-04-28;504,93;Rohdaten
2023-04-29;505,00;Rohdaten
2023-04-30;505,01;Rohdaten
2023-05-01;505,02;Rohdaten
2023-05-02;505,04;Rohdaten
2023-05-03;505,06;Rohdaten
2023-05-04;505,07;Rohdaten
2023-05-05;505,08;Rohdaten
2023-05-06;505,11;Rohdaten
2023-05-07;505,11;Rohdaten
2023-05-08;505,11;Rohdaten
2023-05-09;505,11;Rohdaten
2023-05-10;505,12;Rohdaten
2023-05-11;505,15;Rohdaten
2023-05-12;505,17;Rohdaten
2023-05-13;505,17;Rohdaten
2023-05-14;505,18;Rohdaten
2023-05-15;505,20;Rohdaten
2023-05-16;505,21;Rohdaten
2023-05-17;505,22;Rohdaten
2023-05-18;505,23;Rohdaten
2023-05-19;505,23;Rohdaten
2023-05-20;505,23;Rohdaten
2023-05-21;505,23;Rohdaten
2023-05-22;505,23;Rohdaten
2023-05-23;505,22;Rohdaten
2023-05-24;505,22;Rohdaten
2023-05-25;505,21;Rohdaten
2023-05-26;505,20;Rohdaten
2023-05-27;505,20;Rohdaten
2023-05-28;505,19;Rohdaten
2023-05-29;505,18;Rohdaten
2023-05-30;505,18;Rohdaten
2023-05-31;505,17;Rohdaten
2023-06-01;505,16;Rohdaten
2023-06-02;505,15;Rohdaten
2023-06-03;505,14;Rohdaten
2023-06-04;505,12;Rohdaten
2023-06-05;505,12;Rohdaten
2023-06-06;505,11;Rohdaten
2023-06-07;505,10;Rohdaten
2023-06-08;505,09;Rohdaten
2023-06-09;505,09;Rohdaten
2023-06-10;505,08;Rohdaten
2023-06-11;505,08;Rohdaten
2023-06-12;505,07;Rohdaten
2023-06-13;505,07;Rohdaten
2023-06-14;505,06;Rohdaten
2023-06-15;505,05;Rohdaten
2023-06-16;505,04;Rohdaten
2023-06-17;505,03;Rohdaten
2023-06-18;505,02;Rohdaten
2023-06-19;505,01;Rohdaten
2023-06-20;505,00;Rohdaten
2023-06-21;504,99;Rohdaten
2023-06-22;504,99;Rohdaten
2023-06-23;504,99;Rohdaten
2023-06-24;504,98;Rohdaten
2023-06-25;504,97;Rohdaten
2023-06-26;504,97;Rohdaten
2023-06-27;504,96;Rohdaten
2023-06-28;504,96;Rohdaten
2023-06-29;504,95;Rohdaten
2023-06-30;504,94;Rohdaten
2023-07-01;504,94;Rohdaten
2023-07-02;504,94;Rohdaten
2023-07-03;504,93;Rohdaten
2023-07-04;504,93;Rohdaten
2023-07-05;504,92;Rohdaten
2023-07-06;504,91;Rohdaten
2023-07-07;504,91;Rohdaten
2023-07-08;504,90;Rohdaten
