Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 09:05"
Zeitbezug:;MEZ
Messstellen-Name:;"LOHHOF 275A"
Messstellen-Nr.:;16118
Ostwert:;691149;Nordwert:;5351053;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-06-17;467,92;Rohdaten
2023-06-18;467,92;Rohdaten
2023-06-19;467,92;Rohdaten
2023-06-20;467,92;Rohdaten
2023-06-21;467,92;Rohdaten
2023-06-22;467,91;Rohdaten
2023-06-23;467,93;Rohdaten
2023-06-24;467,92;Rohdaten
2023-06-25;467,92;Rohdaten
2023-06-26;467,91;Rohdaten
2023-06-27;467,91;Rohdaten
2023-06-28;467,90;Rohdaten
2023-06-29;467,90;Rohdaten
2023-06-30;467,90;Rohdaten
2023-07-01;467,90;Rohdaten
2023-07-02;467,90;Rohdaten
2023-07-03;467,89;Rohdaten
2023-07-04;467,89;Rohdaten
2023-07-05;467,89;Rohdaten
2023-07-06;467,88;Rohdaten
2023-07-07;467,88;Rohdaten
2023-07-08;467,87;Rohdaten
2023-07-09;467,87;Rohdaten
2023-07-10;467,86;Rohdaten
2023-07-11;467,85;Rohdaten
2023-07-12;467,86;Rohdaten
2023-07-13;467,91;Rohdaten
2023-07-14;467,91;Rohdaten
2023-07-15;467,89;Rohdaten
2023-07-16;467,89;Rohdaten
2023-07-17;467,88;Rohdaten
2023-07-18;467,87;Rohdaten
2023-07-19;467,86;Rohdaten
2023-07-20;467,85;Rohdaten
2023-07-21;467,84;Rohdaten
2023-07-22;467,83;Rohdaten
2023-07-23;467,82;Rohdaten
2023-07-24;467,82;Rohdaten
2023-07-25;467,82;Rohdaten
2023-07-26;467,83;Rohdaten
2023-07-27;467,83;Rohdaten
2023-07-28;467,83;Rohdaten
2023-07-29;467,83;Rohdaten
2023-07-30;467,85;Rohdaten
2023-07-31;467,85;Rohdaten
2023-08-01;467,84;Rohdaten
2023-08-02;467,84;Rohdaten
2023-08-03;467,85;Rohdaten
2023-08-04;467,84;Rohdaten
2023-08-05;467,84;Rohdaten
2023-08-06;467,86;Rohdaten
2023-08-07;467,89;Rohdaten
2023-08-08;467,88;Rohdaten
2023-08-09;467,88;Rohdaten
2023-08-10;467,89;Rohdaten
2023-08-11;467,88;Rohdaten
2023-08-12;467,88;Rohdaten
2023-08-13;467,87;Rohdaten
2023-08-14;467,87;Rohdaten
2023-08-15;467,86;Rohdaten
2023-08-16;467,84;Rohdaten
2023-08-17;467,83;Rohdaten
2023-08-18;467,82;Rohdaten
2023-08-19;467,81;Rohdaten
2023-08-20;467,80;Rohdaten
2023-08-21;467,79;Rohdaten
2023-08-22;467,78;Rohdaten
2023-08-23;467,78;Rohdaten
2023-08-24;467,77;Rohdaten
2023-08-25;467,80;Rohdaten
2023-08-26;467,80;Rohdaten
2023-08-27;467,84;Rohdaten
2023-08-28;467,97;Rohdaten
2023-08-29;468,08;Rohdaten
2023-08-30;468,13;Rohdaten
2023-08-31;468,11;Rohdaten
2023-09-01;468,10;Rohdaten
2023-09-02;468,08;Rohdaten
2023-09-03;468,06;Rohdaten
2023-09-04;468,04;Rohdaten
2023-09-05;468,02;Rohdaten
2023-09-06;468,01;Rohdaten
2023-09-07;467,99;Rohdaten
2023-09-08;467,98;Rohdaten
2023-09-09;467,97;Rohdaten
2023-09-10;467,96;Rohdaten
2023-09-11;467,94;Rohdaten
2023-09-12;467,93;Rohdaten
2023-09-13;467,94;Rohdaten
2023-09-14;467,97;Rohdaten
2023-09-15;467,96;Rohdaten
2023-09-16;467,95;Rohdaten
2023-09-17;467,94;Rohdaten
2023-09-18;467,93;Rohdaten
2023-09-19;467,92;Rohdaten
2023-09-20;467,91;Rohdaten
2023-09-21;467,90;Rohdaten
2023-09-22;467,91;Rohdaten
2023-09-23;467,92;Rohdaten
2023-09-24;467,91;Rohdaten
2023-09-25;467,90;Rohdaten
2023-09-26;467,89;Rohdaten
2023-09-27;467,89;Rohdaten
2023-09-28;467,88;Rohdaten
2023-09-29;467,88;Rohdaten
2023-09-30;467,87;Rohdaten
2023-10-01;467,86;Rohdaten
2023-10-02;467,85;Rohdaten
2023-10-03;467,85;Rohdaten
2023-10-04;467,84;Rohdaten
2023-10-05;467,83;Rohdaten
2023-10-06;467,82;Rohdaten
2023-10-07;467,82;Rohdaten
2023-10-08;467,81;Rohdaten
2023-10-09;467,81;Rohdaten
2023-10-10;467,80;Rohdaten
2023-10-11;467,80;Rohdaten
2023-10-12;467,79;Rohdaten
2023-10-13;467,79;Rohdaten
2023-10-14;467,79;Rohdaten
2023-10-15;467,79;Rohdaten
2023-10-16;467,78;Rohdaten
2023-10-17;467,78;Rohdaten
2023-10-18;467,78;Rohdaten
2023-10-19;467,77;Rohdaten
2023-10-20;467,77;Rohdaten
2023-10-21;467,76;Rohdaten
2023-10-22;467,76;Rohdaten
2023-10-23;467,75;Rohdaten
2023-10-24;467,75;Rohdaten
2023-10-25;467,75;Rohdaten
2023-10-26;467,75;Rohdaten
2023-10-27;467,78;Rohdaten
2023-10-28;467,78;Rohdaten
2023-10-29;467,77;Rohdaten
2023-10-30;467,76;Rohdaten
2023-10-31;467,78;Rohdaten
