Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"18.11.2023 09:05"
Zeitbezug:;MEZ
Messstellen-Name:;"Haar-Eglfing Q 11"
Messstellen-Nr.:;16005
Ostwert:;704195;Nordwert:;5332811;"ETRS89 / UTM Zone 32N"

Datum;"Grundwasserstand [m ü. NN]";Prüfstatus
2023-07-14;523,54;Rohdaten
2023-07-15;523,54;Rohdaten
2023-07-16;523,53;Rohdaten
2023-07-17;523,52;Rohdaten
2023-07-18;523,52;Rohdaten
2023-07-19;523,51;Rohdaten
2023-07-20;523,51;Rohdaten
2023-07-21;523,50;Rohdaten
2023-07-22;523,50;Rohdaten
2023-07-23;523,49;Rohdaten
2023-07-24;523,49;Rohdaten
2023-07-25;523,48;Rohdaten
2023-07-26;523,48;Rohdaten
2023-07-27;523,47;Rohdaten
2023-07-28;523,47;Rohdaten
2023-07-29;523,46;Rohdaten
2023-07-30;523,46;Rohdaten
2023-07-31;523,46;Rohdaten
2023-08-01;523,45;Rohdaten
2023-08-02;523,45;Rohdaten
2023-08-03;523,44;Rohdaten
2023-08-04;523,44;Rohdaten
2023-08-05;523,44;Rohdaten
2023-08-06;523,43;Rohdaten
2023-08-07;523,43;Rohdaten
2023-08-08;523,43;Rohdaten
2023-08-09;523,42;Rohdaten
2023-08-10;523,42;Rohdaten
2023-08-11;523,41;Rohdaten
2023-08-12;523,41;Rohdaten
2023-08-13;523,41;Rohdaten
2023-08-14;523,40;Rohdaten
2023-08-15;523,40;Rohdaten
2023-08-16;523,39;Rohdaten
2023-08-17;523,39;Rohdaten
2023-08-18;523,38;Rohdaten
2023-08-19;523,38;Rohdaten
2023-08-20;523,37;Rohdaten
2023-08-21;523,37;Rohdaten
2023-08-22;523,36;Rohdaten
2023-08-23;523,36;Rohdaten
2023-08-24;523,35;Rohdaten
2023-08-25;523,35;Rohdaten
2023-08-26;523,34;Rohdaten
2023-08-27;523,34;Rohdaten
2023-08-28;523,36;Rohdaten
2023-08-29;523,40;Rohdaten
2023-08-30;523,42;Rohdaten
2023-08-31;523,43;Rohdaten
2023-09-01;523,43;Rohdaten
2023-09-02;523,43;Rohdaten
2023-09-03;523,43;Rohdaten
2023-09-04;523,44;Rohdaten
2023-09-05;523,44;Rohdaten
2023-09-06;523,44;Rohdaten
2023-09-07;523,45;Rohdaten
2023-09-08;523,45;Rohdaten
2023-09-09;523,45;Rohdaten
2023-09-10;523,45;Rohdaten
2023-09-11;523,45;Rohdaten
2023-09-12;523,45;Rohdaten
2023-09-13;523,45;Rohdaten
2023-09-14;523,45;Rohdaten
2023-09-15;523,45;Rohdaten
2023-09-16;523,45;Rohdaten
2023-09-17;523,44;Rohdaten
2023-09-18;523,44;Rohdaten
2023-09-19;523,44;Rohdaten
2023-09-20;523,44;Rohdaten
2023-09-21;523,43;Rohdaten
2023-09-22;523,43;Rohdaten
2023-09-23;523,42;Rohdaten
2023-09-24;523,42;Rohdaten
2023-09-25;523,42;Rohdaten
2023-09-26;523,41;Rohdaten
2023-09-27;523,41;Rohdaten
2023-09-28;523,40;Rohdaten
2023-09-29;523,40;Rohdaten
2023-09-30;523,39;Rohdaten
2023-10-01;523,39;Rohdaten
2023-10-02;523,38;Rohdaten
2023-10-03;523,38;Rohdaten
2023-10-04;523,37;Rohdaten
2023-10-05;523,37;Rohdaten
2023-10-06;523,37;Rohdaten
2023-10-07;523,36;Rohdaten
2023-10-08;523,36;Rohdaten
2023-10-09;523,35;Rohdaten
2023-10-10;523,35;Rohdaten
2023-10-11;523,34;Rohdaten
2023-10-12;523,34;Rohdaten
2023-10-13;523,33;Rohdaten
2023-10-14;523,33;Rohdaten
2023-10-15;523,32;Rohdaten
2023-10-16;523,32;Rohdaten
2023-10-17;523,32;Rohdaten
2023-10-18;523,31;Rohdaten
2023-10-19;523,31;Rohdaten
2023-10-20;523,30;Rohdaten
2023-10-21;523,29;Rohdaten
2023-10-22;523,29;Rohdaten
2023-10-23;523,28;Rohdaten
2023-10-24;523,28;Rohdaten
2023-10-25;523,27;Rohdaten
2023-10-26;523,27;Rohdaten
2023-10-27;523,27;Rohdaten
2023-10-28;523,26;Rohdaten
2023-10-29;523,26;Rohdaten
2023-10-30;523,25;Rohdaten
2023-10-31;523,25;Rohdaten
